tweet_id,user_id,created_at,text,url,mentions,lang,favorites,retweets,replies,quotes,view_count,hashtags
1732339530269700171,1236560634772434944,Wed Dec 06 10:01:43 +0000 2023,"Meet our speaker, Ebuka Chidube is a digital marketing manager at Piggyvest. He has played a pivotal role in the growth of several companies, including Deciphr AI, iFitness, Eko Hotels, and many more. Oh, and he's managed social media for two BBNaija stars  Ebuka's innovative approaches and successful campaigns offer invaluable insights into the practical use of AI.",,@Daevee007,en,5,3,1,0,726,
1731586426154697054,1216696257093296129,Mon Dec 04 08:09:09 +0000 2023,Piggyvest full reach neck,,,en,2,1,0,0,327,
1730132513459241230,1077814772,Thu Nov 30 07:51:50 +0000 2023,Mofe and Faye got me on twitter Ife got me on instagram. She literally opened my account for me  Tolu got me Snapchat Tobi made me start using TikTok Serere got me on Duolingo Mide made me use PiggyVest Emma brought me to Oikia Gbemileke got me on Facebook and Quora.,,,en,6,1,2,0,921,
1730534891677192278,740269998472454144,Fri Dec 01 10:30:44 +0000 2023,PiggyVest thank you oo,,,en,4,0,2,0,402,
1730492656852103482,3307307391,Fri Dec 01 07:42:55 +0000 2023,"Women get money dieeeee. We are now in December, their Piggyvest and Cowryrise go dey lay eggs... Before them bill you, bill themmmm",,,en,26,7,9,5,4104,
1725612278664364264,1496120064,Fri Nov 17 20:30:02 +0000 2023,"I don clear my PiggyVest, my eye don clear",https://t.co/iN00ixdqlx,,en,1,0,4,0,441,
1727790542581281156,1586637194,Thu Nov 23 20:45:40 +0000 2023,My guy na the happiest man right now Obi Cubana Mr Ibu Smada Chef Dammy Farm City Giddey Yoruba THE END IS NOW Kanye Apostle Arome Olamide Lojay Baddo Reminisce Shola Rotimi Biafran Hope Uzodinma Asiwaju PiggyVest Disasi Lagbaja God Thank You Soludo,https://t.co/xzHEWqbRBU,,en,55,20,10,4,29724,
1727812396062785832,1237064387699134465,Thu Nov 23 22:12:31 +0000 2023,"Look how happy, Elon musk Is Here Kanye, Kyle Rittenhouse, Fox news, Kari Lake, Coco, Billionaires, Schiff, Trump2024NowMorethanEver , Ted Cruz, Miley Cyrus, Pastor, Racism, Dana, Hausa, PiggyVest, Simon Ekpa, Chude, South Africans, Amapiano, Assaulted",https://t.co/EOzzWwZmc0,,en,13,3,1,0,6327,Trump2024NowMorethanEver
1727797789814386988,1319724600629071874,Thu Nov 23 21:14:28 +0000 2023,OdumoduBlvck and Black Sherif on set for music video in London    From city  Samklef  chef Dammy  Mr ibu  olamide oladips  smada  baddo  Lojay  piggyvest  the time is now,https://t.co/zm6TnqUqhM,,en,3,1,0,0,1568,
1727791638703985006,1147981875656503296,Thu Nov 23 20:50:02 +0000 2023,2Hrs AWAY TO END 1 SESSION OF STREAK DON'T PANIC JUST FARM ON  COMMENT LIKE RETWEET QUOTE RETWEET SIWES ChefDammy Smada ShaffyBello Shola Olamide Cuppy Piggyvest ApostleAromeOsayi Pocolee,https://t.co/GiIjMR8m5M,,en,5,13,14,13,1689,SIWES ChefDammy Smada ShaffyBello Shola Olamide Cuppy Piggyvest ApostleAromeOsayi Pocolee
1727808227822240166,58200301,Thu Nov 23 21:55:57 +0000 2023,"This is lovely, fashion reconfigured.  Mr Ibu Obi Cubana Peter Obi Lauren James PiggyVest Qudus Nigeria Air Chef Dammy Ogunmepon Farm City Efulefu Apostle Arome PDAPC Assaulted Egungun Racism Ada Anambra Owerri Hatrick Rotimi Shaffy Bello Disasi",https://t.co/vq17rsWRR2,,en,27,17,10,1,14732,
1727783697233965359,1234582765707894784,Thu Nov 23 20:18:28 +0000 2023,The Piggyvest you people are rooting for has refused to open since morning o. Shey this is what were using to start,https://t.co/eyVnU6HvK3,,en,13,0,11,2,11296,
1727800484696580420,58200301,Thu Nov 23 21:25:11 +0000 2023,"Watch to the end, this is heartbreaking  sorry guy. Mr Ibu Obi Cubana Peter Obi Lauren James PiggyVest Qudus Nigeria Air Chef Dammy Ogunmepon Farm City Efulefu Apostle Arome PDAPC Assaulted Egungun Racism",https://t.co/nqAHkpiCJ0,,en,21,20,4,0,11992,
1727793152617074973,1147981875656503296,Thu Nov 23 20:56:03 +0000 2023,DON'T FADE STREAK BRO DO THE NEEDFUL MY GEE COMMENT LIKE RETWEET QUOTE RETWEET SIWES ChefDammy Smada ShaffyBello Shola Olamide Cuppy Piggyvest ApostleAromeOsayi Pocolee,https://t.co/RVB9sQ7QZb,,en,12,16,23,15,4033,SIWES ChefDammy Smada ShaffyBello Shola Olamide Cuppy Piggyvest ApostleAromeOsayi Pocolee
1727779180777992541,926734266431623168,Thu Nov 23 20:00:31 +0000 2023,"I dont just sell Perfumes, I also give you recommendations based on your needs and budget. Dm or call 08069830203 Abuja, Wuse 2  08069830203 Nationwide delivery   Mr Ibu Chef Dammy Godwin Emefiele SIWES PiggyVest ",https://t.co/HZOeNi657R,,en,53,47,1,0,16104,
1728007993269141560,1139617385873334274,Fri Nov 24 11:09:45 +0000 2023,One book is N2000  Why cant we break our piggyvest safe lock,,,en,2,1,2,0,824,
1728141229857136701,385986859,Fri Nov 24 19:59:11 +0000 2023,"Ladies, open your Piggyvest and come buy something nice for your man this season ",,,en,10,5,2,0,4216,
1728483682829193649,943178014057263104,Sat Nov 25 18:39:58 +0000 2023,"idk if its piggyvest or zenith, but one of them is definitely trying me",,,en,3,0,2,0,433,
1725519285533962569,1474151162601426949,Fri Nov 17 14:20:30 +0000 2023,person wey see my piggyvest dey see me dey save money go think say i dey save for my future. Them nor know say na december balling money i dey try gather.,https://t.co/HxWkLjlEL5,,en,15,1,2,0,1130,
1726255487312970103,1342074586272292864,Sun Nov 19 15:05:55 +0000 2023,"You and babe dey collect allowance, you dey use your own soft am. Her own dey chill for PiggyVest ",,,en,35,9,3,0,3136,
1727080775789797757,949787703452798976,Tue Nov 21 21:45:19 +0000 2023,Wait. You people actually really have money in your PiggyVest Ah,,,en,3,2,3,0,1552,
1727805157256151159,1234582765707894784,Thu Nov 23 21:43:45 +0000 2023,"Now that were here, Piggyvest, let there not be any reason for chest pain. Dont trend unnecessarily o. Your company will not burn. Thanks. ",,,en,132,8,10,0,8375,
1727811200036036633,1021693345,Thu Nov 23 22:07:45 +0000 2023,PiggyVest is trending I remember my 2k,https://t.co/E0DuMTY64R,,en,2,0,1,0,939,
